Date,Open,High,Low,Close,Adj Close,Volume
2022-05-27,7925.000000,7965.899902,7833.000000,7942.950195,7817.430176,431411
2022-05-30,7980.200195,8060.000000,7951.000000,8013.899902,7887.258789,389517
2022-05-31,8013.899902,8100.000000,7900.000000,7966.350098,7840.460449,2494005
2022-06-01,7975.049805,8068.899902,7880.100098,7939.399902,7813.936035,522004
2022-06-02,7925.000000,7972.000000,7855.600098,7925.399902,7800.157227,352848
2022-06-03,7950.000000,7995.000000,7681.000000,7705.049805,7583.289551,591905
2022-06-06,7690.000000,7776.899902,7591.450195,7710.549805,7588.702148,606990
2022-06-07,7615.049805,7820.000000,7555.000000,7809.399902,7685.990234,991192
2022-06-08,7824.000000,7921.000000,7720.700195,7892.450195,7767.728516,813596
2022-06-09,7848.000000,8010.000000,7830.100098,7929.850098,7804.537598,687937
2022-06-10,7826.000000,7988.200195,7826.000000,7935.100098,7809.704102,442921
2022-06-13,7849.950195,7967.350098,7793.750000,7901.600098,7776.733398,565826
2022-06-14,7805.000000,7901.399902,7750.000000,7811.649902,7688.205078,553462
2022-06-15,7816.000000,7929.000000,7816.000000,7853.450195,7729.344727,604566
2022-06-16,7938.000000,8025.000000,7805.000000,7833.600098,7709.808105,1319566
2022-06-17,7805.000000,7849.700195,7646.149902,7688.149902,7566.656250,1317656
2022-06-20,7699.799805,7784.100098,7626.000000,7660.950195,7539.886719,1043423
2022-06-21,7714.950195,7840.000000,7625.149902,7780.600098,7657.645996,954884
2022-06-22,7750.000000,7869.000000,7716.600098,7782.750000,7659.761719,796824
2022-06-23,7810.000000,8317.799805,7803.000000,8271.000000,8140.296387,1676430
2022-06-24,8310.000000,8390.000000,8238.299805,8363.200195,8231.039063,1156788
2022-06-27,8444.000000,8546.700195,8391.250000,8448.750000,8315.236328,921090
2022-06-28,8415.250000,8539.900391,8381.049805,8489.700195,8355.540039,691242
2022-06-29,8389.950195,8530.000000,8370.000000,8508.900391,8374.436523,655413
2022-06-30,8500.000000,8634.599609,8435.599609,8470.750000,8336.889648,1130302
2022-07-01,8440.000000,8450.000000,8305.599609,8402.599609,8269.815430,530569
2022-07-04,8402.599609,8467.599609,8320.000000,8443.349609,8309.921875,625431
2022-07-05,8498.500000,8508.549805,8335.000000,8348.700195,8216.767578,610290
2022-07-06,8377.000000,8652.450195,8370.000000,8630.049805,8493.671875,976098
2022-07-07,8695.000000,8700.000000,8576.200195,8606.400391,8470.395508,547662
2022-07-08,8620.000000,8656.950195,8445.000000,8475.950195,8342.007813,686327
2022-07-11,8451.700195,8525.000000,8416.099609,8507.650391,8373.207031,536114
2022-07-12,8495.000000,8497.450195,8376.250000,8419.700195,8286.646484,424358
2022-07-13,8454.000000,8488.150391,8381.000000,8440.200195,8306.823242,413855
2022-07-14,8464.950195,8587.349609,8450.000000,8567.750000,8432.356445,606496
2022-07-15,8596.000000,8799.000000,8576.200195,8778.049805,8639.333008,631246
2022-07-18,8802.000000,8843.000000,8684.000000,8704.799805,8567.240234,478682
2022-07-19,8699.950195,8798.900391,8667.450195,8715.849609,8578.115234,478458
2022-07-20,8775.500000,8865.450195,8720.200195,8749.049805,8610.791016,398132
2022-07-21,8793.000000,8831.900391,8722.049805,8797.000000,8657.984375,421090
2022-07-22,8850.000000,8889.000000,8791.000000,8830.950195,8691.397461,415294
2022-07-25,8828.500000,8858.599609,8490.000000,8621.599609,8485.355469,623462
2022-07-26,8622.000000,8625.400391,8471.349609,8525.849609,8391.118164,429454
2022-07-27,8555.549805,8707.450195,8460.000000,8658.099609,8521.278320,1298855
2022-07-28,8700.000000,8770.150391,8628.799805,8721.049805,8583.233398,725196
2022-07-29,8764.700195,8943.000000,8730.000000,8773.549805,8634.904297,821432
2022-08-01,8850.000000,9085.000000,8822.599609,9003.400391,8861.122070,1009408
2022-08-02,8985.000000,9196.849609,8954.000000,9173.049805,9028.090820,848311
2022-08-03,9144.750000,9144.750000,8855.599609,8959.450195,8875.923828,753729
2022-08-04,9024.000000,9048.000000,8830.000000,8966.700195,8883.105469,643264
2022-08-05,8966.799805,8985.200195,8810.000000,8841.200195,8758.775391,558385
2022-08-08,8841.200195,8998.000000,8841.000000,8921.950195,8838.773438,520993
2022-08-10,8938.599609,8999.500000,8826.000000,8879.700195,8796.916992,445375
2022-08-11,8955.700195,8998.000000,8724.000000,8813.849609,8731.680664,508318
2022-08-12,8815.000000,8815.000000,8675.000000,8699.200195,8618.099609,712782
2022-08-16,8737.150391,9040.000000,8705.049805,9003.700195,8919.760742,963726
2022-08-17,9010.000000,9070.000000,8920.000000,8944.349609,8860.963867,623749
2022-08-18,8925.000000,9012.400391,8877.000000,8947.700195,8864.283203,442229
2022-08-19,8955.450195,8968.000000,8715.000000,8778.950195,8697.106445,572597
2022-08-22,8751.000000,8767.450195,8602.200195,8628.000000,8547.563477,488485
2022-08-23,8607.000000,8757.000000,8564.000000,8720.500000,8639.201172,558231
2022-08-24,8660.000000,8772.000000,8594.000000,8704.000000,8622.854492,442582
2022-08-25,8721.000000,8835.000000,8680.000000,8735.900391,8654.458008,525721
2022-08-26,8800.000000,8832.750000,8706.200195,8720.599609,8639.299805,398063
2022-08-29,8602.599609,8859.900391,8590.000000,8834.200195,8751.840820,459057
2022-08-30,8884.799805,9164.000000,8870.000000,9082.250000,8997.578125,1016312
2022-09-01,8949.950195,9233.650391,8941.000000,9024.500000,8940.367188,888864
2022-09-02,9026.500000,9149.900391,8902.099609,8919.599609,8836.444336,632909
2022-09-05,8900.000000,9016.799805,8875.000000,8950.049805,8866.610352,386455
2022-09-06,8984.299805,9022.750000,8870.000000,8888.750000,8805.881836,397902
2022-09-07,8864.000000,8873.549805,8760.000000,8784.900391,8703.000977,496785
2022-09-08,8829.000000,8885.099609,8780.000000,8790.650391,8708.697266,428924
2022-09-09,8834.650391,8989.000000,8730.000000,8946.000000,8862.598633,632296
2022-09-12,8969.900391,9012.299805,8904.000000,8927.650391,8844.419922,383641
2022-09-13,8972.299805,8989.049805,8910.900391,8926.500000,8843.280273,405093
2022-09-14,8859.849609,9000.000000,8825.700195,8967.200195,8883.601563,509547
2022-09-15,9030.049805,9325.000000,9030.000000,9209.750000,9123.889648,1392132
2022-09-16,9209.500000,9315.900391,9020.049805,9189.650391,9103.977539,1056382
2022-09-19,9175.299805,9343.450195,9070.000000,9280.849609,9194.326172,727024
2022-09-20,9339.000000,9430.000000,9250.000000,9300.849609,9214.139648,747257
2022-09-21,9300.000000,9398.000000,9211.450195,9247.900391,9161.684570,440725
2022-09-22,9199.000000,9435.000000,9186.000000,9401.849609,9314.198242,511112
2022-09-23,9397.950195,9451.000000,9277.349609,9343.450195,9256.343750,574213
2022-09-26,9270.299805,9270.299805,8800.000000,8834.950195,8752.583984,865432
2022-09-27,8890.000000,8908.950195,8670.500000,8774.049805,8692.250977,686285
2022-09-28,8720.000000,8850.000000,8660.049805,8726.750000,8645.392578,663740
2022-09-29,8770.400391,8800.000000,8604.099609,8624.849609,8544.442383,817007
2022-09-30,8668.000000,8872.000000,8558.200195,8828.150391,8745.847656,658982
2022-10-03,8970.000000,8970.000000,8510.000000,8547.000000,8467.318359,1123076
2022-10-04,8699.000000,8758.549805,8630.000000,8690.500000,8609.480469,503140
2022-10-06,8734.000000,8825.000000,8690.500000,8703.000000,8621.864258,474445
2022-10-07,8750.000000,8845.599609,8711.000000,8779.099609,8697.253906,428616
2022-10-10,8675.000000,8876.450195,8658.000000,8862.400391,8779.778320,411218
2022-10-11,8811.000000,8850.000000,8665.000000,8684.150391,8603.190430,422610
2022-10-12,8698.000000,8720.000000,8590.599609,8686.599609,8605.616211,380365
2022-10-13,8665.000000,8785.450195,8592.000000,8649.549805,8568.912109,355605
2022-10-14,8760.000000,8766.599609,8606.299805,8617.299805,8536.962891,274160
2022-10-17,8610.000000,8749.700195,8567.049805,8723.799805,8642.469727,304671
2022-10-18,8765.049805,8888.250000,8752.049805,8807.349609,8725.241211,369973
2022-10-19,8851.400391,8855.000000,8695.000000,8719.349609,8638.061523,385416
2022-10-20,8700.000000,8739.200195,8611.000000,8707.400391,8626.223633,328270
2022-10-21,8730.000000,8794.000000,8641.000000,8703.299805,8622.161133,356203
2022-10-24,8788.799805,8788.799805,8745.849609,8765.450195,8683.732422,30052
2022-10-25,8820.000000,9017.000000,8797.400391,9005.000000,8921.048828,727441
2022-10-27,9050.000000,9076.950195,8902.000000,9041.950195,8957.654297,849108
2022-10-28,9095.000000,9549.950195,9051.000000,9492.549805,9404.052734,1873029
2022-10-31,9650.000000,9769.000000,9451.099609,9527.599609,9438.776367,1932020
2022-11-01,9635.000000,9636.900391,9375.000000,9454.599609,9366.457031,805517
2022-11-02,9445.000000,9454.599609,9210.000000,9229.400391,9143.356445,788679
2022-11-03,9210.000000,9310.000000,9164.400391,9239.099609,9152.965820,616860
2022-11-04,9257.900391,9324.000000,9191.049805,9229.500000,9143.455078,465775
2022-11-07,9277.000000,9352.799805,9254.299805,9333.299805,9246.288086,469017
2022-11-09,9480.349609,9480.849609,9220.000000,9253.500000,9167.231445,617256
2022-11-10,9201.000000,9250.750000,9071.000000,9097.250000,9012.438477,445700
2022-11-11,9200.000000,9240.000000,9050.000000,9087.549805,9002.829102,461074
2022-11-14,9100.000000,9163.049805,8992.549805,9152.349609,9067.024414,282822
2022-11-15,9190.000000,9203.549805,9130.000000,9162.200195,9076.783203,359888
2022-11-16,9160.000000,9252.500000,9099.849609,9134.950195,9049.787109,350737
2022-11-17,9101.000000,9169.599609,8970.000000,8986.450195,8902.671875,409572
2022-11-18,9010.000000,9023.950195,8836.000000,8848.049805,8765.561523,515615
2022-11-21,8825.000000,8929.200195,8786.000000,8865.200195,8782.551758,520644
2022-11-22,8875.000000,8934.950195,8859.049805,8873.750000,8791.022461,455948
2022-11-23,8940.000000,8989.000000,8902.000000,8934.500000,8851.206055,621006
2022-11-24,8968.900391,8994.900391,8921.000000,8967.099609,8883.501953,455343
2022-11-25,9000.000000,9080.000000,8947.500000,9019.500000,8935.413086,545439
2022-11-28,9028.000000,9104.099609,8950.000000,8985.400391,8901.631836,439956
2022-11-29,8985.000000,9024.750000,8888.000000,8910.200195,8827.132813,606692
2022-11-30,8924.000000,9020.000000,8870.000000,8974.150391,8890.486328,1087650
2022-12-01,9019.049805,9025.000000,8930.000000,8958.150391,8874.635742,694489
2022-12-02,8820.000000,8928.900391,8754.750000,8815.849609,8733.661133,971612
2022-12-05,8844.000000,8853.200195,8765.000000,8792.049805,8710.083984,519621
2022-12-06,8777.200195,8800.000000,8694.950195,8717.349609,8636.080078,551379
2022-12-07,8720.000000,8747.849609,8641.000000,8659.150391,8578.422852,546450
2022-12-08,8665.000000,8711.000000,8606.049805,8682.700195,8601.753906,476001
2022-12-09,8707.000000,8763.750000,8545.450195,8613.349609,8533.049805,790406
2022-12-12,8609.000000,8693.299805,8515.299805,8659.750000,8579.017578,445039
2022-12-13,8662.000000,8697.349609,8610.000000,8620.700195,8540.331055,330236
2022-12-14,8650.000000,8677.700195,8596.049805,8641.599609,8561.036133,343670
2022-12-15,8641.000000,8673.599609,8575.000000,8584.150391,8504.122070,472176
2022-12-16,8559.500000,8588.000000,8446.000000,8485.799805,8406.688477,624222
2022-12-19,8498.799805,8621.450195,8451.000000,8603.849609,8523.637695,464106
2022-12-20,8584.400391,8584.400391,8432.049805,8524.349609,8444.878906,694906
2022-12-21,8524.349609,8566.950195,8288.299805,8350.400391,8272.551758,800720
2022-12-22,8356.650391,8384.000000,8288.000000,8334.349609,8256.650391,580858
2022-12-23,8299.700195,8329.950195,8122.850098,8141.600098,8065.697754,503012
2022-12-26,8147.000000,8346.000000,8076.049805,8256.799805,8179.823730,315102
2022-12-27,8298.950195,8315.000000,8230.799805,8305.450195,8228.020508,423308
2022-12-28,8315.000000,8453.500000,8287.599609,8421.049805,8342.541992,538632
2022-12-29,8370.000000,8449.000000,8333.000000,8435.799805,8357.155273,452134
2022-12-30,8470.000000,8490.000000,8362.250000,8394.599609,8316.338867,433976
2023-01-02,8365.000000,8454.000000,8337.599609,8403.299805,8324.958008,398159
2023-01-03,8380.000000,8402.000000,8304.150391,8382.750000,8304.599609,493207
2023-01-04,8376.000000,8537.049805,8311.049805,8422.799805,8344.276367,566744
2023-01-05,8444.950195,8475.000000,8390.049805,8461.099609,8382.218750,417716
2023-01-06,8460.000000,8483.950195,8350.000000,8383.049805,8304.896484,368978
2023-01-09,8424.849609,8446.950195,8325.099609,8377.000000,8298.903320,613406
2023-01-10,8380.000000,8410.000000,8262.900391,8293.150391,8215.834961,493677
2023-01-11,8334.650391,8334.650391,8249.150391,8284.450195,8207.215820,327536
2023-01-12,8315.000000,8377.000000,8260.000000,8369.200195,8291.175781,283772
2023-01-13,8397.000000,8500.049805,8351.000000,8453.400391,8374.591797,705220
2023-01-16,8480.000000,8514.299805,8343.599609,8380.099609,8301.973633,500575
2023-01-17,8409.849609,8493.299805,8342.150391,8479.349609,8400.298828,409248
2023-01-18,8473.000000,8537.400391,8464.299805,8494.049805,8414.861328,402883
2023-01-19,8479.000000,8519.000000,8456.500000,8501.650391,8422.391602,184776
2023-01-20,8462.049805,8500.000000,8412.000000,8439.799805,8361.117188,346337
2023-01-23,8480.000000,8482.000000,8377.900391,8417.099609,8338.628906,410827
2023-01-24,8450.000000,8718.000000,8417.000000,8698.799805,8617.703125,1039571
2023-01-25,8747.900391,8833.000000,8680.299805,8784.099609,8702.208008,1131883
2023-01-27,8828.450195,8889.000000,8620.099609,8737.500000,8656.041992,743546
2023-01-30,8779.000000,8865.000000,8718.000000,8817.000000,8734.800781,1036998
2023-01-31,8856.900391,8943.849609,8830.200195,8895.299805,8812.371094,643670
2023-02-01,8937.000000,9030.450195,8673.900391,8768.849609,8687.099609,707460
2023-02-02,8765.000000,8940.000000,8751.099609,8870.150391,8787.456055,456995
2023-02-03,8940.000000,8963.000000,8845.150391,8942.299805,8858.932617,351157
2023-02-06,8926.950195,8936.000000,8820.000000,8908.000000,8824.953125,205161
2023-02-07,8908.000000,8920.000000,8752.549805,8762.450195,8680.759766,318669
2023-02-08,8773.000000,8854.500000,8673.049805,8834.700195,8752.335938,391645
2023-02-09,8802.299805,8833.000000,8700.000000,8801.200195,8719.148438,392186
2023-02-10,8797.799805,8875.000000,8772.950195,8811.349609,8729.203125,276298
2023-02-13,8787.000000,8864.400391,8755.700195,8809.450195,8727.322266,253037
2023-02-14,8815.000000,8847.000000,8765.000000,8774.450195,8692.648438,227030
2023-02-15,8774.450195,8895.700195,8742.000000,8845.349609,8762.886719,452568
2023-02-16,8880.000000,8880.000000,8790.000000,8805.099609,8723.011719,247514
2023-02-17,8787.000000,8874.000000,8749.750000,8807.750000,8725.637695,214587
2023-02-20,8807.750000,8849.000000,8675.250000,8693.650391,8612.601563,298434
2023-02-21,8694.000000,8720.000000,8638.450195,8669.849609,8589.022461,323478
2023-02-22,8675.500000,8719.000000,8585.000000,8658.950195,8578.224609,363931
2023-02-23,8693.450195,8747.450195,8616.000000,8696.250000,8615.176758,317544
2023-02-24,8711.000000,8740.000000,8609.299805,8660.500000,8579.759766,242982
2023-02-27,8630.000000,8643.049805,8530.000000,8632.200195,8551.724609,220225
2023-02-28,8650.000000,8709.000000,8605.299805,8624.349609,8543.947266,370998
2023-03-01,8620.000000,8776.250000,8620.000000,8764.150391,8682.444336,333441
2023-03-02,8771.000000,8771.000000,8509.099609,8548.750000,8469.051758,603893
2023-03-03,8592.049805,8629.000000,8550.000000,8601.250000,8521.062500,437977
2023-03-06,8640.000000,8663.000000,8590.950195,8631.450195,8550.981445,275417
2023-03-08,8625.000000,8712.049805,8610.049805,8693.900391,8612.849609,348171
2023-03-09,8725.000000,8737.000000,8534.049805,8541.950195,8462.315430,431466
2023-03-10,8530.000000,8628.000000,8480.099609,8601.549805,8521.359375,516128
2023-03-13,8601.549805,8637.299805,8481.099609,8518.400391,8438.985352,479314
2023-03-14,8544.950195,8544.950195,8445.000000,8512.150391,8432.793945,349510
2023-03-15,8650.000000,8704.950195,8440.000000,8474.950195,8395.940430,509229
2023-03-16,8460.099609,8533.400391,8411.000000,8437.450195,8358.790039,340261
2023-03-17,8503.000000,8510.950195,8293.549805,8316.849609,8239.313477,471602
2023-03-20,8316.849609,8316.849609,8130.000000,8219.599609,8142.970215,488199
2023-03-21,8245.000000,8275.000000,8215.000000,8228.400391,8151.688965,287497
2023-03-22,8236.000000,8289.599609,8217.000000,8252.400391,8175.465332,218120
2023-03-23,8264.000000,8375.000000,8232.599609,8353.200195,8275.325195,540553
2023-03-24,8353.200195,8386.500000,8211.000000,8242.900391,8166.053711,391840
2023-03-27,8250.000000,8316.799805,8229.549805,8278.349609,8201.172852,364326
2023-03-28,8305.900391,8355.599609,8140.000000,8208.799805,8132.270996,360349
2023-03-29,8249.849609,8319.099609,8187.500000,8295.299805,8217.964844,339851
2023-03-31,8325.950195,8370.000000,8257.049805,8292.150391,8214.844727,478757
2023-04-03,8412.849609,8579.000000,8390.349609,8503.049805,8423.778320,627265
2023-04-05,8521.950195,8548.000000,8430.000000,8447.049805,8368.299805,272888
2023-04-06,8464.000000,8535.000000,8377.099609,8516.650391,8437.251953,309551
2023-04-10,8456.599609,8555.799805,8403.049805,8535.150391,8455.579102,308275
2023-04-11,8580.000000,8670.950195,8545.000000,8659.549805,8578.819336,409240
2023-04-12,8672.000000,8709.950195,8591.000000,8621.049805,8540.677734,408458
2023-04-13,8628.049805,8704.000000,8620.000000,8670.799805,8589.963867,480202
2023-04-17,8850.000000,8850.000000,8650.000000,8674.650391,8593.778320,489356
2023-04-18,8692.950195,8748.799805,8690.000000,8732.650391,8651.238281,276111
2023-04-19,8690.049805,8741.799805,8662.450195,8679.950195,8599.029297,280819
2023-04-20,8670.000000,8739.900391,8665.150391,8714.650391,8633.406250,369060
2023-04-21,8679.400391,8704.000000,8550.000000,8558.450195,8478.662109,424157
2023-04-24,8577.000000,8577.000000,8444.750000,8466.150391,8387.222656,543745
2023-04-25,8510.000000,8525.000000,8420.000000,8468.900391,8389.947266,906406
2023-04-26,8527.000000,8550.000000,8434.900391,8506.900391,8427.592773,959058
2023-04-27,8570.000000,8570.000000,8471.250000,8542.950195,8463.306641,536521
2023-04-28,8593.000000,8612.450195,8535.099609,8589.549805,8509.471680,387567
2023-05-02,8622.700195,8827.000000,8606.000000,8776.849609,8695.025391,865562
2023-05-03,8770.000000,8828.000000,8715.049805,8797.299805,8715.285156,537008
2023-05-04,8796.650391,8822.950195,8743.000000,8800.599609,8718.553711,271926
2023-05-05,8800.599609,8988.000000,8790.000000,8948.650391,8865.224609,951591
2023-05-08,9046.000000,9120.950195,8960.000000,9076.250000,8991.633789,678780
2023-05-09,9083.000000,9140.000000,9051.849609,9111.549805,9026.605469,415394
2023-05-10,9128.799805,9180.000000,9060.000000,9168.150391,9082.677734,366827
2023-05-11,9242.950195,9315.000000,9142.049805,9260.900391,9174.563477,644550
2023-05-12,9260.950195,9329.799805,9232.650391,9295.400391,9208.741211,403028
2023-05-15,9242.000000,9307.500000,9185.400391,9207.299805,9121.461914,259316
2023-05-16,9219.099609,9229.299805,9057.099609,9071.349609,8986.779297,448981
2023-05-17,9080.349609,9132.000000,9032.049805,9119.400391,9034.382813,290482
2023-05-18,9144.950195,9150.000000,9044.099609,9053.299805,8968.898438,272497
2023-05-19,9060.000000,9118.200195,8960.549805,9105.950195,9021.057617,543472
2023-05-22,9090.000000,9169.700195,9073.849609,9156.650391,9071.285156,182115
2023-05-23,9169.000000,9235.000000,9156.750000,9200.700195,9114.923828,269008
2023-05-24,9168.000000,9318.200195,9159.000000,9270.750000,9184.321289,470365
2023-05-25,9220.750000,9293.400391,9216.049805,9281.849609,9195.317383,218979
2023-05-26,9333.000000,9415.000000,9311.250000,9399.950195,9312.316406,346760
2023-05-29,9435.000000,9488.799805,9312.049805,9333.500000,9246.486328,236834
2023-05-30,9380.000000,9402.900391,9300.000000,9383.349609,9295.871094,372004
2023-05-31,9449.950195,9449.950195,9267.599609,9367.700195,9280.367188,1614766
2023-06-01,9337.500000,9377.549805,9222.000000,9328.299805,9241.333984,378706
2023-06-02,9389.000000,9525.150391,9312.700195,9485.349609,9396.919922,445105
2023-06-05,9552.500000,9640.000000,9488.549805,9582.099609,9492.767578,434649
2023-06-06,9629.000000,9770.000000,9611.000000,9736.200195,9645.431641,542318
2023-06-07,9788.000000,9800.000000,9650.500000,9707.500000,9616.999023,453747
2023-06-08,9733.000000,9765.000000,9625.500000,9658.599609,9568.554688,273746
2023-06-09,9675.500000,9713.900391,9611.099609,9627.799805,9538.041992,161389
2023-06-12,9625.000000,9700.000000,9537.650391,9550.450195,9461.414063,316879
2023-06-13,9588.000000,9618.049805,9505.650391,9517.500000,9428.770508,561014
2023-06-14,9520.000000,9599.000000,9490.500000,9532.500000,9443.630859,328167
2023-06-15,9555.000000,9697.799805,9543.000000,9594.849609,9505.399414,459978
2023-06-16,9595.049805,9643.400391,9552.000000,9603.700195,9514.166992,682099
2023-06-19,9638.000000,9642.150391,9510.000000,9532.000000,9443.135742,395006
2023-06-20,9530.000000,9538.900391,9420.000000,9492.099609,9403.607422,612713
2023-06-21,9502.000000,9537.000000,9396.049805,9440.849609,9352.834961,356331
2023-06-22,9439.049805,9494.349609,9373.799805,9403.049805,9315.387695,288487
2023-06-23,9420.000000,9427.000000,9305.000000,9327.299805,9240.343750,309138
2023-06-26,9327.299805,9520.000000,9300.000000,9470.200195,9381.912109,405168
2023-06-27,9490.000000,9500.000000,9395.049805,9461.000000,9372.796875,339375
2023-06-28,9475.450195,9575.000000,9432.549805,9540.650391,9451.705078,482586
2023-06-30,9569.000000,9853.500000,9541.000000,9789.049805,9697.789063,845006
2023-07-03,9742.049805,9785.849609,9656.549805,9673.000000,9582.821289,398066
2023-07-04,9700.000000,9716.500000,9620.049805,9647.400391,9557.459961,247673
2023-07-05,9697.000000,10036.950195,9675.000000,9992.299805,9899.143555,815044
2023-07-06,9999.950195,10016.299805,9815.200195,9859.400391,9767.483398,652120
2023-07-07,9854.000000,9945.000000,9815.000000,9850.250000,9758.418945,457050
2023-07-10,9854.000000,9933.349609,9719.750000,9736.299805,9645.530273,272008
2023-07-11,9796.000000,9956.849609,9736.299805,9900.150391,9807.853516,568772
2023-07-12,9895.000000,9950.000000,9805.000000,9835.799805,9744.102539,552967
2023-07-13,9852.950195,9898.950195,9612.000000,9647.549805,9557.608398,519564
2023-07-14,9701.950195,9727.299805,9591.000000,9603.650391,9514.118164,498441
2023-07-17,9647.000000,9699.000000,9555.000000,9689.549805,9599.216797,444583
2023-07-18,9710.200195,9766.299805,9601.700195,9665.650391,9575.540039,320985
2023-07-19,9651.000000,9666.000000,9525.650391,9607.549805,9517.980469,450254
2023-07-20,9620.000000,9785.000000,9575.450195,9772.500000,9681.393555,466813
2023-07-21,9720.000000,9845.000000,9703.000000,9770.049805,9678.965820,328483
2023-07-24,9770.049805,9815.000000,9680.000000,9694.799805,9604.417969,358506
2023-07-25,9624.000000,9774.950195,9616.799805,9758.599609,9667.622070,240998
2023-07-26,9761.500000,9810.000000,9725.250000,9756.349609,9665.393555,209861
2023-07-27,9770.000000,9827.150391,9691.650391,9753.599609,9662.668945,256672
2023-07-28,9739.000000,9750.000000,9546.400391,9670.299805,9580.145508,381151
2023-07-31,9670.299805,9837.700195,9606.000000,9820.750000,9729.193359,600060
2023-08-01,9760.000000,9892.000000,9650.049805,9716.750000,9626.163086,1394528
2023-08-02,9715.000000,9793.450195,9520.349609,9653.799805,9563.799805,672815
2023-08-03,9598.849609,9659.950195,9515.599609,9543.700195,9543.700195,614897
2023-08-04,9560.000000,9616.000000,9427.000000,9470.400391,9470.400391,540470
2023-08-07,9490.000000,9539.799805,9422.000000,9523.799805,9523.799805,366329
2023-08-08,9539.950195,9623.000000,9505.000000,9542.549805,9542.549805,430636
2023-08-09,9540.000000,9540.049805,9417.500000,9463.099609,9463.099609,404602
2023-08-10,9463.099609,9500.000000,9342.049805,9397.599609,9397.599609,523490
2023-08-11,9397.599609,9469.000000,9344.000000,9356.849609,9356.849609,498504
2023-08-14,9360.000000,9364.000000,9257.900391,9321.650391,9321.650391,336864
2023-08-16,9334.000000,9437.750000,9254.150391,9419.549805,9419.549805,336363
2023-08-17,9414.900391,9474.750000,9350.000000,9375.299805,9375.299805,402798
2023-08-18,9350.000000,9470.000000,9336.650391,9456.049805,9456.049805,400745
2023-08-21,9455.549805,9469.000000,9413.250000,9438.799805,9438.799805,375347
2023-08-22,9420.200195,9508.049805,9409.700195,9491.900391,9491.900391,435930
2023-08-23,9519.000000,9640.000000,9446.000000,9600.950195,9600.950195,546842
2023-08-24,9661.650391,9661.650391,9555.000000,9573.700195,9573.700195,385559
2023-08-25,9554.000000,9624.750000,9485.000000,9505.700195,9505.700195,346449
2023-08-28,9514.950195,9670.000000,9510.000000,9597.700195,9597.700195,325938
2023-08-29,9600.000000,9684.750000,9506.000000,9621.250000,9621.250000,317224
2023-08-30,9660.000000,9817.950195,9610.000000,9796.400391,9796.400391,543634
2023-08-31,9770.099609,10065.000000,9770.099609,10003.799805,10003.799805,1581818
2023-09-01,9999.000000,10397.950195,9951.349609,10331.250000,10331.250000,1193178
2023-09-04,10401.000000,10467.950195,10286.299805,10362.450195,10362.450195,819552
2023-09-05,10350.000000,10412.700195,10245.799805,10262.099609,10262.099609,507107
2023-09-06,10260.000000,10260.000000,10130.150391,10178.849609,10178.849609,663758
2023-09-07,10150.000000,10300.900391,10150.000000,10280.750000,10280.750000,445805
2023-09-08,10399.000000,10400.000000,10300.000000,10332.000000,10332.000000,439721
2023-09-11,10345.000000,10550.000000,10344.000000,10533.849609,10533.849609,598050
2023-09-12,10544.000000,10568.400391,10405.000000,10503.599609,10503.599609,568773
2023-09-13,10500.000000,10536.400391,10440.000000,10473.400391,10473.400391,301707
2023-09-14,10465.049805,10580.000000,10431.049805,10488.150391,10488.150391,501196
2023-09-15,10489.299805,10550.000000,10477.400391,10525.250000,10525.250000,544616
2023-09-18,10500.049805,10623.650391,10494.049805,10522.099609,10522.099609,430213
2023-09-20,10494.049805,10494.049805,10337.549805,10346.750000,10346.750000,545106
2023-09-21,10343.049805,10345.000000,10206.500000,10284.299805,10284.299805,577252
2023-09-22,10378.000000,10566.750000,10308.450195,10535.150391,10535.150391,986206
2023-09-25,10535.150391,10720.000000,10530.000000,10588.200195,10588.200195,756801
2023-09-26,10631.900391,10633.950195,10526.549805,10556.650391,10556.650391,452503
2023-09-27,10550.000000,10706.000000,10525.000000,10680.750000,10680.750000,458359
2023-09-28,10650.500000,10705.000000,10532.049805,10565.349609,10565.349609,598144
2023-09-29,10541.000000,10705.500000,10510.549805,10610.599609,10610.599609,481725
2023-10-03,10709.799805,10709.799805,10303.299805,10346.900391,10346.900391,623006
2023-10-04,10283.900391,10283.900391,10090.000000,10129.849609,10129.849609,407793
2023-10-05,10181.950195,10270.950195,10109.000000,10210.150391,10210.150391,377196
2023-10-06,10283.000000,10332.950195,10260.000000,10302.049805,10302.049805,335700
2023-10-09,10250.000000,10334.400391,10183.950195,10244.799805,10244.799805,230083
2023-10-10,10290.000000,10417.000000,10270.099609,10375.000000,10375.000000,348342
2023-10-11,10349.950195,10440.000000,10340.049805,10412.099609,10412.099609,193526
2023-10-12,10460.000000,10624.549805,10420.200195,10580.900391,10580.900391,569237
2023-10-13,10534.049805,10745.049805,10529.799805,10727.549805,10727.549805,625954
2023-10-16,10729.950195,10810.849609,10665.000000,10704.500000,10704.500000,304196
2023-10-17,10730.000000,10797.849609,10565.299805,10750.799805,10750.799805,474718
2023-10-18,10755.000000,10809.849609,10711.049805,10788.450195,10788.450195,267435
2023-10-19,10700.000000,10798.700195,10700.000000,10771.700195,10771.700195,286284
